datetime,gmx,gmvx,upper,lower,position
2016-04-01,3.0179328127259364,13.795918915447338,8.6493925966368,-3.4275508112132047,1.0
2016-04-08,3.230899846128518,13.536064076150492,8.658010796968496,-3.417565799328644,1.0
2016-04-15,3.305666638018465,13.420547759947231,8.668017787714636,-3.402917364878548,1.0
2016-04-22,3.024011174265963,13.801016780082456,8.675598666451041,-3.385516151093659,1.0
2016-04-29,2.6371241948809097,14.30856698787118,8.680233310797785,-3.368658432401315,1.0
2016-05-06,2.258847432382187,14.859822156625519,8.6824898481734,-3.352030797841239,1.0
2016-05-13,1.687116873372396,15.611306700146798,8.683044271053603,-3.345000247573844,1.0
2016-05-20,1.444379576693849,15.862664329216809,8.683062956361194,-3.3448048854290553,1.0
2016-05-27,1.340589520380209,15.90991922997799,8.681129444604307,-3.3530760814868668,1.0
2016-06-03,1.535861894311399,15.667791769550472,8.677180374831353,-3.362417122830514,1.0
2016-06-10,1.9660954451389334,15.077119944662508,8.674017187280912,-3.367610404926403,1.0
2016-06-17,2.1096602889625036,14.906631179245858,8.673256454895386,-3.369041677458218,1.0
2016-06-24,2.238363158966023,14.753141523595023,8.675596079260112,-3.361003588301866,1.0
2016-07-01,2.0721920262209865,14.984154109462407,8.676018348008283,-3.3397620205481946,1.0
2016-07-08,2.050052221096222,15.02712206069395,8.672561575000664,-3.3055554208056512,1.0
2016-07-15,2.424799500972947,14.71225900291701,8.666326719584713,-3.2569634376583974,1.0
2016-07-22,2.8491031553264294,14.401032464191214,8.661199250432794,-3.202671553325977,1.0
2016-07-29,3.1130780590775426,14.253515069301278,8.662658990768628,-3.159319498807175,1.0
2016-08-05,3.2613977990150183,14.414557330466764,8.667034033520455,-3.121010892650639,1.0
2016-08-12,3.195636472951861,14.792790196038663,8.672612471380578,-3.08988827498532,1.0
2016-08-19,3.256648414062541,14.904184887163087,8.679328250039795,-3.0619948935294152,1.0
2016-08-26,3.4938919733655536,14.754861459787579,8.687328572802121,-3.030432474086778,1.0
2016-09-02,3.6590789238569417,14.4951538305008,8.69625986241412,-2.9966523914795347,1.0
2016-09-09,3.7631546912619624,14.277929433107,8.705968363819888,-2.9624875021047563,1.0
2016-09-16,3.5405180586361675,14.647320209357744,8.714677986675923,-2.935038147156565,1.0
2016-09-23,3.416862656285187,14.721631553313795,8.72263382069853,-2.9111150747576193,1.0
2016-09-30,3.1867045803506566,14.992625525543,8.728926787330948,-2.8909813538796323,1.0
2016-10-14,3.023759288093489,15.16786984667919,8.733953706710665,-2.8719448266038765,1.0
2016-10-21,3.143524856665675,14.780765030776667,8.739838684920363,-2.853380237154141,1.0
2016-10-28,3.166392575328487,14.736570303135984,8.745568519167733,-2.8326280345838777,1.0
2016-11-04,3.4663877757384025,14.34876551510651,8.753432899114456,-2.8094236419533734,1.0
2016-11-11,3.755259292476893,14.004504537222804,8.762161333456143,-2.7772423366584005,1.0
2016-11-18,3.956217312741035,13.915612151147098,8.76643027753813,-2.7261352579760247,1.0
2016-11-25,4.238129272295964,13.751239762429059,8.771295479611,-2.6694183078818874,1.0
2016-12-02,4.397130103386856,13.781812042580073,8.777423100705889,-2.6121048584269193,1.0
2016-12-09,4.3648558502358075,14.014432030866242,8.788029097854556,-2.5680121416737904,1.0
2016-12-16,4.153228736232367,14.418153113737823,8.799752589081887,-2.536910943857463,1.0
2016-12-23,3.6655611306597686,15.11040255285019,8.807502041652643,-2.5124584347580887,1.0
2016-12-30,3.233351357549336,15.819836993132453,8.811470666651738,-2.48869496795553,1.0
2017-01-06,3.0359330465754764,16.017628973801965,8.812940930664574,-2.461281589084036,1.0
2017-01-13,2.9940162967188564,16.049024914462127,8.812451866029521,-2.4287157474989876,1.0
2017-01-20,3.2246583425612823,15.608588820730555,8.808785513959512,-2.3825925872291482,1.0
2017-01-27,3.420705634105954,15.089133658727816,8.802547587498799,-2.3268505439369638,1.0
2017-02-03,3.3822778734471974,15.045004677304567,8.793684882789655,-2.266996081718841,1.0
2017-02-10,3.52513589689897,14.767085270052313,8.78250854643075,-2.200246152153868,1.0
2017-02-17,3.5542585802498197,14.70791227799685,8.776316101825202,-2.144103445156177,1.0
2017-02-24,3.548819040777604,14.631100322872584,8.775351805766293,-2.1011405839599235,1.0
2017-03-03,3.6371690600921736,14.296995325606089,8.776298091635493,-2.061696167248864,1.0
2017-03-10,3.608698361283059,14.319254533860164,8.77699096091974,-2.022952505217622,1.0
2017-03-17,3.6297333350501457,14.356889642399828,8.77277680559581,-1.9720581535863841,1.0
2017-03-24,3.6806611922416286,14.484199966273707,8.758573885403646,-1.9001736436074443,1.0
2017-03-31,3.744717835484764,14.664915190576597,8.738782455627403,-1.8176117212761755,1.0
2017-04-07,3.803388550510493,14.658774971726567,8.71554737038168,-1.7288521473540936,1.0
2017-04-14,3.703576133804982,14.850492804262261,8.694003806834646,-1.6459694169189127,1.0
2017-04-21,3.4418229836851344,15.27099110421549,8.677184494066386,-1.5774570059249622,1.0
2017-04-28,3.20656554311841,15.676935667439892,8.660444480895883,-1.5139852599284742,1.0
2017-05-05,2.697941637506907,16.374946382664522,8.643225142346203,-1.4582803892158287,1.0
2017-05-12,2.5031782528967845,16.758592452551458,8.622426971706693,-1.3989913368418514,1.0
2017-05-19,2.5574014570668977,16.60032905964795,8.592382598094758,-1.323007402765954,1.0
2017-05-26,2.7881814916603673,16.20959016216884,8.553260339953773,-1.2294719537368057,1.0
2017-06-02,3.3230090059825166,15.320994927910544,8.511854821992973,-1.1253836080154747,1.0
2017-06-09,3.77550184737873,14.519259102088606,8.475029340809744,-1.022456605160568,1.0
2017-06-16,3.992639577444051,14.18070739040039,8.445109838991005,-0.9281481291932954,1.0
2017-06-23,4.12239345426275,14.076466743835079,8.424257772001797,-0.8478346198270152,1.0
2017-06-30,4.158291217551053,14.097408265748784,8.40285072898888,-0.7668523993534975,1.0
2017-07-07,3.9703518199819174,14.437774131388213,8.379992491953661,-0.6877885554327774,1.0
2017-07-14,4.036901931002649,14.461870981898128,8.359094478585611,-0.6118264461316052,1.0
2017-07-21,4.008861496619548,14.547934414150584,8.336296881510423,-0.5339773690577139,1.0
2017-07-28,3.871426111116731,14.925086608056747,8.318664229491377,-0.46855163235674446,1.0
2017-08-04,3.8390242444427196,15.05069965587382,8.305392751703842,-0.41256588525023297,1.0
2017-08-11,3.536426044364635,15.482557613891794,8.295060405840797,-0.3683884954362662,1.0
2017-08-18,3.3496645030741687,15.83085439995427,8.289112961514352,-0.33761399535306413,1.0
2017-08-25,3.408775327307669,15.801615431224635,8.286216418949405,-0.3142080293332503,1.0
2017-09-01,3.6510943660701907,15.585846111792186,8.286935092995366,-0.298673132263652,1.0
2017-09-08,4.010277058693429,15.155119531431229,8.290365608561817,-0.2864096665496847,1.0
2017-09-15,4.225202006095486,14.777359085897,8.29512724999559,-0.2780626490708169,1.0
2017-09-22,4.27806438234376,14.613570663579846,8.299839757532895,-0.2715421107829332,1.0
2017-09-29,4.072043340846006,14.903768765416148,8.303356431656624,-0.2644576036048356,1.0
2017-10-13,4.045342539361963,14.988970058034589,8.306773050011898,-0.25673079953957956,1.0
2017-10-20,4.06260072365975,15.091554423928663,8.310380336933086,-0.24741577882248134,1.0
2017-10-27,4.173319431265974,15.116188982041104,8.314727560708743,-0.23650560108333973,1.0
2017-11-03,4.32034633199324,14.861747708763511,8.320093299787038,-0.22630933999978353,1.0
2017-11-10,4.404999096302415,14.872884567083918,8.326114533482404,-0.213122308866593,1.0
2017-11-17,4.469982321405876,14.851362491683304,8.332062406129632,-0.19473144287496957,1.0
2017-11-24,4.327140704200706,15.099905640754008,8.335843622820535,-0.1729473375604087,1.0
2017-12-01,4.2236504555093495,15.286701192694007,8.339141218349408,-0.15353466854936304,1.0
2017-12-08,3.9748875133410797,15.60051811537154,8.341600696803091,-0.14088456076916156,1.0
2017-12-15,3.6404685655614584,16.033400243426716,8.341218984936868,-0.1417541558718316,1.0
2017-12-22,3.667458174861083,16.058411331844002,8.326413196611988,-0.1483148980744664,1.0
2017-12-29,3.6113474000038575,16.06394716506756,8.282890627768648,-0.14630174705713817,1.0
2018-01-05,3.692555640512264,15.858574392170551,8.197973056486072,-0.1205370074082186,1.0
2018-01-12,4.01544007972158,15.196095430431729,8.059612141932526,-0.055240641822350334,1.0
2018-01-19,4.112756865022364,14.692821879185349,7.8838379251317345,0.03931183140228489,1.0
2018-01-26,4.456376770609843,14.058877291458627,7.676882709539887,0.1627474968727345,1.0
2018-02-02,4.472883195289736,13.466225967088455,7.46588620364146,0.29163619107941186,1.0
2018-02-09,4.152691525656345,13.642296822675274,7.2859484355795106,0.3955160031619105,1.0
2018-02-16,4.077754439359994,13.249884884510847,7.172798551684343,0.4512935727760601,1.0
2018-02-23,3.9015685036222663,12.630572069717546,7.114450280129164,0.4703170092387592,1.0
2018-03-02,4.026601439389013,11.638240000040794,7.0904469379605395,0.47331569075575297,1.0
2018-03-09,4.5362639548346175,11.402482274501214,7.081353075424588,0.4744917610298467,1.0
2018-03-16,4.454800619982988,11.226868368618526,7.064609864629814,0.47770204625118495,1.0
2018-03-23,4.015465856783104,11.487971106167134,7.039894112928305,0.4811347567977622,1.0
2018-03-30,3.655400515904604,11.559014171171125,7.007089976302508,0.48501391648379366,1.0
2018-04-06,2.8585678563075945,12.185567456663472,6.969221132307348,0.4823731110856797,1.0
2018-04-13,2.586203813845624,12.409004931606757,6.930215058284662,0.47690559972694224,1.0
2018-04-20,2.642514437127998,12.598870897173647,6.870828074454416,0.48369732120806663,1.0
2018-04-27,2.4459666634668062,12.418569564954346,6.785590724487571,0.5045435559679556,1.0
2018-05-04,2.5674337220645063,11.816844735766974,6.66084126428102,0.5553284410539221,1.0
2018-05-11,2.663897059498319,11.423404604550768,6.488400696228839,0.6444047320249613,1.0
2018-05-18,2.8914559541121774,10.647330144081161,6.288546169043823,0.7598507722668977,1.0
2018-05-25,3.1763474883639367,10.194901952137279,6.083144735137861,0.8857125102944834,1.0
2018-06-01,3.1360910081805864,10.375632585837526,5.901262085062844,0.9948110303876163,1.0
2018-06-08,2.9847242745448055,10.494609327603792,5.727347998967394,1.0979066652396874,1.0
2018-06-15,2.5246046515069303,10.217553830757122,5.587645433459246,1.170077085893905,1.0
2018-06-22,1.968162980142012,10.112632400298203,5.447578422034572,1.236161019801786,1.0
2018-06-29,1.7158536028954838,10.471104576081597,5.292375707001643,1.3121259154851932,1.0
2018-07-06,1.1677234538116683,11.004017215073409,5.183333138732569,1.3441334884519056,1.0
2018-07-13,1.0009777452637776,11.377062977110523,5.091161991839228,1.361226423803954,1.0
2018-07-20,0.9485166860945657,11.8907746339058,5.056295795965433,1.3361398689407997,1.0
2018-07-27,1.1090523208376108,11.65729011951085,5.051038512846304,1.297230760592845,1.0
2018-08-03,1.4877105817435237,11.223629586455573,5.0447904175639975,1.2682059746077643,1.0
2018-08-10,1.8110277234351515,10.73381287991267,5.036111307638295,1.2475035611065475,1.0
2018-08-17,1.6811306186347954,10.515540818773562,5.0196330986649365,1.227827797765284,1.0
2018-08-24,1.521393460757921,10.529261575119795,5.0003367108992975,1.206812147509258,1.0
2018-08-31,1.600536924865582,10.302148871175538,4.977851858116214,1.1894581265536057,1.0
2018-09-07,1.3317137582964365,10.426931351445852,4.970700605927869,1.1593787293998408,1.0
2018-09-14,1.3610763271675652,10.143180998545438,4.971754035999388,1.1278615520160697,1.0
2018-09-21,1.4192711025072589,9.97176046023698,4.9773168119998275,1.0987459351330628,1.0
2018-09-28,1.418554007616445,10.077844059402182,4.985809578364653,1.0760148014414632,1.0
2018-10-12,1.4665801729035433,9.528300249102225,4.992545806631689,1.06015777110351,1.0
2018-10-19,1.499269286772951,9.080314440713327,4.996994292995623,1.0504809896099947,1.0
2018-10-26,1.4069060652401564,8.95762849358142,4.997869962802736,1.0488216672989898,1.0
2018-11-02,1.3157183765008087,8.939632236305275,5.000488539407819,1.0439220597324226,1.0
2018-11-09,1.304247613542204,9.785888766954415,5.006945254368147,1.0308883114694234,1.0
2018-11-16,1.4040564188420144,11.110054500341274,5.014537710606608,1.0124531525892264,1.0
2018-11-23,1.427235851368536,11.935901384124998,5.021340441077553,0.9874594252026911,1.0
2018-11-30,1.4637207136960868,12.47260825973375,5.023598145077836,0.961164626012843,1.0
2018-12-07,1.6206426776535432,12.246059581743525,5.023194321235988,0.9390465892955264,1.0
2018-12-14,1.5669337278152133,11.24964378252398,5.024061490410818,0.9161297447797718,1.0
2018-12-21,1.425391705888117,10.872524807819108,5.027652586763534,0.8904744502214648,1.0
2018-12-28,1.0707573643530846,10.706447411005357,5.038489963497584,0.8576769567617997,1.0
2019-01-04,0.7424018560457644,10.77214540200969,5.055534036479102,0.8168549805086767,1.0
2019-01-11,0.7641319404146116,11.309767631162645,5.071582643338029,0.7778041011987158,1.0
2019-01-18,1.1591187125587348,11.07666489036516,5.079414691480741,0.7486669260610714,1.0
2019-01-25,1.8939637312478694,10.738543364165567,5.078613975296404,0.7356151035946854,1.0
2019-02-01,2.511686639523644,10.157213806940721,5.076610215289236,0.7318087654479952,1.0
2019-02-15,3.176564638751086,9.633582129556064,5.080414534317105,0.7368044593742487,1.0
2019-02-22,3.7884015766144947,9.69897114982877,5.089184895559997,0.7553679972239595,1.0
2019-03-01,4.600039364438712,9.970945138988277,5.105176518912929,0.7865251984051747,1.0
2019-03-08,5.056462814651353,11.361330882709233,5.1264427984148515,0.8225460796325454,1.0
2019-03-15,5.436324529010411,12.380494629724193,5.163958303650386,0.8440511225552219,0.0
2019-03-22,5.871024200342648,13.32181491555245,5.222579560751953,0.8452795193750631,0.0
2019-03-29,6.339903932212818,13.968394130103379,5.30698046694893,0.8167479724372559,0.0
2019-04-05,7.360710822956207,13.426812898821282,5.439227830153672,0.7488213988413968,0.0
2019-04-12,7.685628342879719,12.99383950105784,5.582967679190344,0.6708916185389544,0.0
2019-04-19,7.983031015568304,12.008454644146436,5.735094192337025,0.5830560409894301,0.0
2019-04-26,7.699944027864613,11.206894779071684,5.865624899620977,0.512551118514947,0.0
2019-05-03,6.983627554292798,10.693580064142349,5.957784169078137,0.4685037427522025,0.0
2019-05-10,6.443251536376689,10.308905567339176,6.02618605987988,0.44032729936530846,0.0
2019-05-17,5.358623926775958,10.431994794561671,6.061582329365315,0.43486196260435994,1.0
2019-05-24,4.628515911083935,10.461199646222495,6.08124793608228,0.4407270189156387,1.0
2019-05-31,3.7921059712853484,10.827874797294957,6.087701358056156,0.4539307576969316,1.0
2019-06-07,3.3722027727637096,10.991811878763603,6.0869544291700155,0.4762813519598845,1.0
2019-06-14,3.5238256874390403,10.880143862123502,6.0848586852253135,0.5050366614269608,1.0
2019-06-21,4.108664581597411,10.662377221442418,6.0877332090836624,0.537650279379088,1.0
2019-06-28,4.818317513316284,10.330221324546367,6.1043105838065035,0.5631556690024637,1.0
2019-07-05,5.434122969582752,10.270177627689115,6.137993782376016,0.5739343617719732,1.0
2019-07-12,5.7030059477243835,10.318481470188683,6.17893162443613,0.5790650537985513,1.0
2019-07-19,5.374668001723636,10.52196836670662,6.2110777940284905,0.5871279206518007,1.0
2019-07-26,5.1995065598864025,10.713593294457903,6.237624218085793,0.6006752726671332,1.0
2019-08-02,4.658024835314173,10.498756252771095,6.252587047925298,0.6191479891637539,1.0
2019-08-09,4.055383262816731,10.314341482493749,6.260035087887257,0.6326048692254349,1.0
2019-08-16,3.8667310746725683,10.280259041621667,6.265702677617368,0.639983791281812,1.0
2019-08-23,3.6466940834999257,10.051689215527205,6.26875772464029,0.6437699753412285,1.0
2019-08-30,3.594887901838039,10.007458657483923,6.270806159628113,0.6459970544921623,1.0
2019-09-06,4.134209394833006,9.702985790289297,6.278574820070899,0.6502613802273411,1.0
2019-09-13,4.429278750368591,9.336866234265159,6.290118991298414,0.6537509312601579,1.0
2019-09-20,4.482377629282485,9.063824211051713,6.301095417420505,0.6554473981626425,1.0
2019-09-27,4.509199619058052,8.961215763586594,6.31122856853151,0.656213230323448,1.0
2019-10-04,3.9026815566934627,9.124825801072278,6.31256705281022,0.6566635520118091,1.0
2019-10-11,3.449083910212804,9.469991131796984,6.31197219319258,0.6560861789573531,1.0
2019-10-18,3.086830246731096,9.956325910491017,6.310552598194867,0.6532745892171934,1.0
2019-10-25,3.009014413373466,10.190992311292936,6.310035163447921,0.6515139449003304,1.0
2019-11-01,3.119225189819004,10.68429993069221,6.310290444541054,0.65248258562419,1.0
2019-11-08,3.3126677094316452,10.958876543475203,6.31098300512121,0.6539585231564184,1.0
2019-11-15,3.604137823981057,11.055311623633884,6.313395209123626,0.657158437726471,1.0
2019-11-22,3.5386769333100867,11.047173037487536,6.31386983065917,0.6576106002623585,1.0
2019-11-29,3.4375793715252123,10.399428653893036,6.311509613806532,0.6558979976156163,1.0
2019-12-06,3.2973727825840444,9.790212464893756,6.306413070846428,0.6525478158301175,1.0
2019-12-13,3.2620002267179307,9.40523456412685,6.297715760215475,0.6487306515177615,1.0
2019-12-20,3.491462416673962,9.275155147117474,6.287985423033292,0.6468498645113208,1.0
2019-12-27,3.933306852880518,9.573472046152297,6.282520845928782,0.6467817621625569,1.0
2020-01-03,4.330630856593114,9.900151362570778,6.284919656915262,0.6466573373345463,1.0
2020-01-10,4.665993682584741,9.93596092405885,6.297706616419187,0.6466964361886358,1.0
2020-01-17,4.8796109911397805,9.755263866274047,6.31695204773712,0.6485568976090419,1.0
2020-01-24,4.668214703465512,9.265398755582124,6.332821507101254,0.6536141261537529,1.0
2020-02-07,4.114314255578769,8.599601166848048,6.340586811800917,0.660211615798449,1.0
2020-02-14,3.705512516260377,8.243476415933428,6.343508181685763,0.6634550430123096,1.0
2020-02-21,3.5910508632034586,7.99764495044252,6.3446030028682205,0.6645441350234091,1.0
2020-02-28,3.5987808337616456,8.086046495257785,6.345961847963107,0.6659609689069135,1.0
2020-03-06,4.430090040184467,8.433347871556972,6.355614818541941,0.6679099745240467,1.0
2020-03-13,4.5241470126548915,8.489078875745385,6.36644307479411,0.6695161853539942,1.0
2020-03-20,3.969201744609312,8.505004262792928,6.370050541564681,0.6712982404274195,1.0
2020-03-27,3.990683646030721,8.598974154951282,6.3732517955641175,0.6726292247092447,1.0
2020-04-03,3.238917494362428,8.727015402509043,6.371209310597951,0.6699309293302753,1.0
2020-04-10,3.2390460634232436,9.119585527524226,6.369005266629112,0.6671261621244122,1.0
2020-04-17,3.7883220104221955,9.813244127306247,6.369905970876248,0.6676057247770251,1.0
2020-04-24,3.744977430447383,10.009977871823146,6.369908166182663,0.6676068576111578,1.0
2020-05-01,3.9968438941559916,10.14737273363608,6.371814864171975,0.6681803563352484,1.0
2020-05-08,3.9799382014189697,10.120104815434175,6.374388755395783,0.6691495685423905,1.0
2020-05-15,3.673630452303795,9.689285441932032,6.375948547015888,0.6705616675456016,1.0
2020-05-22,3.5136304356031522,9.661821052606491,6.37746092106311,0.6729860228892077,1.0
2020-05-29,3.213648148467543,9.412028115598371,6.3781008169019024,0.6789577489858081,1.0
2020-06-05,3.072897324693696,9.386193404184835,6.3779202811599465,0.6864423753918287,1.0
2020-06-12,3.2618222626481206,9.65556894087055,6.378441595124501,0.6949520973962628,1.0
2020-06-19,3.7618342071983317,9.678027479065609,6.382340563386336,0.7035358562567113,1.0
2020-06-26,4.24739586188863,9.934467936501498,6.390275892038333,0.7074516411419722,1.0
2020-07-03,5.000150788485352,10.143169873462334,6.407398848777634,0.7060293118527565,1.0
2020-07-10,5.9437473373242184,10.04132902195389,6.44461909684269,0.6938232658374459,1.0
2020-07-17,6.371451485610274,10.156758271982557,6.49255978401691,0.674716655988195,1.0
2020-07-24,6.567336175498815,10.077570571506197,6.545618341277798,0.6525432904958666,0.0
2020-07-31,6.759368126940313,9.527750052957435,6.606102673783123,0.6278155773105225,0.0
2020-08-07,6.749886423168496,9.118029288730552,6.664615204949513,0.6040848986077965,0.0
2020-08-14,6.84943556045051,8.75174053655098,6.725718145740444,0.5793995740198272,0.0
2020-08-21,7.130756894683125,8.585764257793844,6.796514175171337,0.5503898366859383,0.0
2020-08-28,7.0046901694608055,9.03950766882106,6.8619508610209845,0.5255386114134466,0.0
2020-09-04,6.582781840118786,9.468661247349237,6.914952002117308,0.5115933138524325,1.0
2020-09-11,6.141956953801708,9.939881746692006,6.955806593674765,0.5065373434581475,1.0
2020-09-18,5.959058869683933,10.333792153260717,6.9913756765060935,0.503664203477797,1.0
2020-09-25,5.411369304639976,10.225335151703387,7.013537222699023,0.5040702847024283,1.0
2020-10-02,5.1876095811538185,10.353317489747209,7.028882319771007,0.5038191943286536,1.0
2020-10-09,5.313609016302757,10.274356861862694,7.0444534759788615,0.5022019741491004,1.0
2020-10-16,5.248854225506391,10.308188125887181,7.058227085288378,0.5008743884698723,1.0
2020-10-23,5.531052601691551,10.723353149515832,7.079241736719068,0.49856498397310034,1.0
2020-10-30,5.3666284253233405,10.921157389339102,7.097157773067181,0.49758851026551776,1.0
2020-11-06,5.11773733206425,11.361242748344802,7.110429179337196,0.49784449641094364,1.0
2020-11-13,4.909041686120342,11.300153859578879,7.119361590924873,0.49834442142396584,1.0
2020-11-20,4.955252941806915,11.052891256945136,7.127521609037654,0.49832423164212836,1.0
2020-11-27,5.440919011985538,10.921664224874048,7.143076191979981,0.49605067325984153,1.0
2020-12-04,5.774603377758906,10.486603226721378,7.164567686051886,0.4912850901668211,1.0
2020-12-11,5.980353434452562,10.523456538682408,7.19200738830466,0.48504042291727734,1.0
2020-12-18,5.9877868341643214,10.688338494993557,7.220398819632225,0.4792661246493899,1.0
2020-12-25,5.861197439337727,10.66294217464038,7.247795967064038,0.476052437807279,1.0
2021-01-01,5.869005535862677,10.898927916274383,7.277091713808831,0.47532767786121877,1.0
2021-01-08,6.220854718099155,11.36853496160691,7.3139315560809735,0.4712236887075134,1.0
2021-01-15,6.4521021290941585,11.68972241388357,7.35627000296824,0.4653051742444809,1.0
2021-01-22,6.789459650865275,11.868590652503652,7.406612084338725,0.45466699044262393,1.0
2021-01-29,6.605860144723994,11.758882759182635,7.449498535055462,0.4449910533797645,1.0
2021-02-05,6.282956289358687,11.378751979683168,7.483241441496489,0.4390712164815116,1.0
2021-02-12,6.577336323689094,11.014572618837947,7.520826128150166,0.42867831896987596,1.0
2021-02-19,6.488432955389435,10.72906472244502,7.555672560325679,0.4196722683341023,1.0
2021-02-26,6.537806246838189,10.310142560328158,7.594173843070504,0.4117493794505829,1.0
2021-03-05,6.177408487293441,9.362919987488834,7.624460594514778,0.40838126964648325,1.0
2021-03-12,4.813986991008495,8.334161903153872,7.632517385538991,0.4120221515374749,1.0
2021-03-19,3.5467153627649686,7.563414862967573,7.630244040112606,0.4081431113661167,1.0
2021-03-26,3.0629657402149064,7.241162985524274,7.623061328963129,0.39643738386662397,1.0
2021-04-02,3.0233977332439594,7.801408499644843,7.616604641679686,0.3845427520893083,1.0
2021-04-09,3.402534109376824,7.931429689292999,7.613942206803338,0.3793470876399372,1.0
2021-04-16,3.8622484131448216,8.060064620993238,7.614916210504433,0.38102498005730645,1.0
2021-04-23,3.9940520749324397,8.255686749043896,7.617531134421082,0.392967546123026,1.0
2021-04-30,3.7433326212422537,8.097630069554606,7.617963269388298,0.40737039586602286,1.0
2021-05-07,3.4385884098514397,8.302144666687687,7.617508137146251,0.41803160468144895,1.0
2021-05-14,3.5190208111941876,8.561236151493123,7.616387271239933,0.43290957504580874,1.0
2021-05-21,3.3695212864458566,8.592249665418588,7.6154221847178025,0.4441578354702642,1.0
2021-05-28,3.7018493034110196,8.91135109743261,7.615718486790776,0.4571686134474544,1.0
2021-06-04,4.019106611575198,9.30432930470806,7.618189432529782,0.46915472741951225,1.0
2021-06-11,4.029741149587405,9.233699426812414,7.620927243597226,0.47735786072672814,1.0
2021-06-18,3.896772573625061,9.0794866764444,7.622861022980736,0.4851764091053261,1.0
2021-06-25,3.5208133956430587,8.66080440801086,7.62318344052724,0.4917269290088031,1.0
2021-07-02,3.1515649473920613,8.128847954071354,7.621656047970916,0.5012922740764729,1.0
2021-07-09,2.7773541826412087,7.794404921973755,7.616908886332221,0.5164136819010556,1.0
2021-07-16,2.7392941481335846,7.636136450702601,7.609736911782777,0.5367066890817562,1.0
2021-07-23,2.493558854982613,7.464685175235766,7.5964309846358535,0.5670105059872821,1.0
2021-07-30,2.292991299962462,7.112682818600693,7.581500066862274,0.5985057001031522,1.0
2021-08-06,2.3825361273296304,6.947472967555142,7.564850725965432,0.6335399056312112,1.0
2021-08-13,2.3277381907535744,6.75575731012659,7.550954211597419,0.6630605978186628,1.0
2021-08-20,2.2833596434934167,6.624544261259933,7.542769235726983,0.6814462026858923,1.0
2021-08-27,2.7144920932659833,6.484626063655152,7.535949412938727,0.699848902010439,1.0
2021-09-03,2.8309918794216973,6.287421567364309,7.527086205758074,0.723453920226822,1.0
2021-09-10,3.140579598971505,6.202367271571433,7.515289897249794,0.7560090253788654,1.0
2021-09-17,3.5673248936910893,6.1623500152233035,7.504417393862498,0.7920967591357186,1.0
2021-09-24,3.534322003210457,6.5395088914147355,7.489239141546019,0.8355135786946857,1.0
2021-10-01,3.7005166967049794,7.182077086500747,7.474356997703574,0.8803885477876117,1.0
2021-10-08,3.673627884690678,8.011086510409829,7.459774203127052,0.9238733523921248,1.0
2021-10-15,3.808473262649586,8.846835250274342,7.445024175549104,0.9692633704192151,1.0
2021-10-22,4.024383681471469,9.587354094461396,7.431315652941338,1.0157642457009306,1.0
2021-10-29,3.9192983284246656,9.767602957995402,7.41705836730098,1.061047544695798,1.0
2021-11-05,3.496853835761597,9.728601960644331,7.3998643242765,1.1050357899064491,1.0
2021-11-12,3.048477258373428,10.195283215562492,7.381339174882918,1.1457757967599385,1.0
2021-11-19,2.564705792164942,10.899562696288116,7.3649817139136085,1.1782929779679998,1.0
2021-11-26,2.2443266191081723,11.298047081783094,7.353144599402771,1.200902787354042,1.0
2021-12-03,2.4401682323497527,11.833338311854055,7.339632087595304,1.2274016117381938,1.0
2021-12-10,2.815965320525873,11.651480201576348,7.323673802534566,1.260696366117262,1.0
2021-12-17,3.0302895373387218,11.50740648101233,7.308962060384833,1.293480503903985,1.0
2021-12-24,3.2761346160638047,11.250057956319152,7.292144358893687,1.3322110372957532,1.0
2021-12-31,3.3593341766945333,10.987319382371252,7.2721082449625225,1.3770412854680258,1.0
2022-01-07,2.815990226383263,11.181980912106365,7.246596987754494,1.4249273229584922,1.0
2022-01-14,2.4426973937549494,11.19453797971656,7.21576318374675,1.4775597877060966,1.0
2022-01-21,2.3147814366542607,11.06050616531096,7.186208638858533,1.526994454340977,1.0
2022-01-28,1.9892676652150212,10.727502569812973,7.170364952231788,1.553481076258187,1.0
2022-02-11,2.147066168999459,10.403897044932213,7.166534742393971,1.5605561891441018,1.0
2022-02-18,2.5627419580405855,10.241379425371528,7.16600333717452,1.5617421497291533,1.0
2022-02-25,2.462906749045023,10.45860565105205,7.171544141859658,1.54705188491958,1.0
2022-03-04,2.430509496874431,10.914480482453223,7.178316718238335,1.5228704357237213,1.0
2022-03-11,2.029706504573634,11.206716345840695,7.185840490191259,1.482393678387913,1.0
2022-03-18,1.161529253902013,11.51248709519727,7.203299080377559,1.4150000425509797,1.0
2022-03-25,0.5809667066367603,11.645349351240965,7.2272807582809,1.328770187437721,1.0
2022-04-01,0.5112387893608799,11.49524192896726,7.242672111982667,1.2446636361592627,1.0
2022-04-08,0.73627502984094,11.326975620036663,7.239726563205597,1.1757677887520797,1.0
2022-04-15,1.1908766183849866,11.182938122776392,7.1955609600403605,1.1408329533971728,1.0
2022-04-22,1.561428585342298,10.844955074263387,7.131405530411179,1.1264730015194622,1.0
2022-04-29,1.462315583254977,10.57569233608535,7.0549583333397194,1.119321282792035,1.0
2022-05-06,1.0854628308687784,10.210390308330815,6.993703857564528,1.0957747175800994,1.0
