datetime,strategy,benchmark
2012-06-15,0.8421377156638683,0.7381645933861606
2012-06-22,0.8421377156638683,0.73001313323594
2012-06-29,0.8421377156638683,0.724804108194253
2012-07-06,0.8421377156638683,0.7238331341213267
2012-07-13,0.8421377156638683,0.7023743119807567
2012-07-20,0.8421377156638683,0.6937831097731927
2012-07-27,0.8421377156638683,0.6935883247008122
2012-08-03,0.8421377156638683,0.7066861451739039
2012-08-10,0.8421377156638683,0.6772913069783221
2012-08-17,0.8421377156638683,0.669496952794132
2012-08-24,0.8421377156638683,0.6496141189664578
2012-08-31,0.8421377156638683,0.6848643144893525
2012-09-07,0.8421377156638683,0.6823527675712361
2012-09-14,0.8421377156638683,0.6445526583735439
2012-09-21,0.8421377156638683,0.6764236280195369
2012-09-28,0.8421377156638683,0.6805701890300583
2012-10-12,0.8421377156638683,0.6848377528885733
2012-10-19,0.8421377156638683,0.6616199625186293
2012-10-26,0.8421377156638683,0.6796051175350827
2012-11-02,0.8421377156638683,0.6619623120397827
2012-11-09,0.8421377156638683,0.6419584753641145
2012-11-16,0.8421377156638683,0.6455177298685193
2012-11-23,0.8421377156638683,0.6306019153865443
2012-11-30,0.8421377156638683,0.6654920536544329
2012-12-07,0.8421377156638683,0.69626809509053
2012-12-14,0.8421377156638683,0.6988681806779103
2012-12-21,0.8421377156638683,0.7335605825844429
2012-12-28,0.8421377156638683,0.7431493204657126
2013-01-04,0.8421377156638683,0.7302020157303694
2013-01-11,0.8421377156638683,0.7690026118907425
2013-01-18,0.8421377156638683,0.7606268537783869
2013-01-25,0.8421377156638683,0.8126934938834527
2013-02-01,0.8421377156638683,0.8216565585019249
2013-02-08,0.8421377156638683,0.7694453052370616
2013-02-22,0.8421377156638683,0.773066536809951
2013-03-01,0.8421377156638683,0.7674177697109205
2013-03-08,0.8421377156638683,0.745519205513007
2013-03-15,0.8421377156638683,0.7757197455988895
2013-03-22,0.8421377156638683,0.7338173447253079
2013-03-29,0.8421377156638683,0.721070727640296
2013-04-05,0.8421377156638683,0.7242374607109647
2013-04-12,0.8421377156638683,0.7452329304823875
2013-04-19,0.8421377156638683,0.7185208139654987
2013-04-26,0.8421377156638683,0.7387017279796945
2013-05-03,0.8421377156638683,0.7503386604099334
2013-05-10,0.8421377156638683,0.7664940162616016
2013-05-17,0.8421377156638683,0.7654226983635096
2013-05-24,0.8421377156638683,0.7690970531379573
2013-05-31,0.8421377156638683,0.7226880339988483
2013-06-07,0.8421377156638683,0.7150264878185542
2013-06-14,0.8421377156638683,0.681178154559003
2013-06-21,0.8421377156638683,0.6454734605338875
2013-06-28,0.8421377156638683,0.6476367553528997
2013-07-05,0.8421377156638683,0.6757743444449357
2013-07-12,0.8421377156638683,0.6404562692756055
2013-07-19,0.8421377156638683,0.6507828294007401
2013-07-26,0.8421377156638683,0.6640341169005557
2013-08-02,0.8421377156638683,0.6776808771230828
2013-08-09,0.8421377156638683,0.6747236855696719
2013-08-16,0.8421377156638683,0.6772499889326657
2013-08-23,0.8421377156638683,0.6846872371508249
2013-08-30,0.8421377156638683,0.700712736287573
2013-09-06,0.8421377156638683,0.7381409830743572
2013-09-13,0.8421377156638683,0.7205631059365173
2013-09-20,0.8421377156638683,0.7101421045641679
2013-09-27,0.8421377156638683,0.7102040816326526
2013-10-04,0.8421377156638683,0.729638319536057
2013-10-11,0.8421377156638683,0.7177298685200758
2013-10-18,0.8421377156638683,0.7002139684507206
2013-10-25,0.8421377156638683,0.707485944486254
2013-11-01,0.8421377156638683,0.6805495300072303
2013-11-08,0.8421377156638683,0.6988298139212297
2013-11-15,0.8421377156638683,0.7041126211873032
2013-11-22,0.8421377156638683,0.7153835937845849
2013-11-29,0.8421377156638683,0.726025941830094
2013-12-06,0.8421377156638683,0.7108710729411066
2013-12-13,0.8421377156638683,0.6740153762155618
2013-12-20,0.8421377156638683,0.6827452890049727
2013-12-27,0.8421377156638683,0.674773857482255
2014-01-03,0.8421377156638683,0.6513494768840288
2014-01-10,0.8421377156638683,0.6415069281508696
2014-01-17,0.8421377156638683,0.6590257795092004
2014-01-24,0.8421377156638683,0.6455472427582744
2014-01-31,0.8421377156638683,0.6556406510543475
2014-02-07,0.8421377156638683,0.6813906473652364
2014-02-14,0.8421377156638683,0.6630719966945559
2014-02-21,0.8421377156638683,0.6415836616642314
2014-02-28,0.8421377156638683,0.6344326884766918
2014-03-07,0.8421377156638683,0.6294479613971398
2014-03-14,0.8421377156638683,0.638039163604704
2014-03-21,0.8421377156638683,0.6363126595540599
2014-03-28,0.8421377156638683,0.6433573863384829
2014-04-04,0.8421377156638683,0.6693346319004821
2014-04-11,0.8421377156638683,0.652217155842814
2014-04-18,0.8421377156638683,0.6391813124382071
2014-04-25,0.8421377156638683,0.6352915135685508
2014-05-02,0.8421377156638683,0.634618619682146
2014-05-09,0.8421377156638683,0.6313869582540172
2014-05-16,0.8421377156638683,0.6380362123157286
2014-05-23,0.8421377156638683,0.6367819145011581
2014-05-30,0.8421377156638683,0.6280992223353546
2014-06-06,0.8421377156638683,0.642330337775023
2014-06-13,0.8421377156638683,0.6309649239305264
2014-06-20,0.8421377156638683,0.6352088774772379
2014-06-27,0.8421377156638683,0.6429530597488451
2014-07-04,0.8421377156638683,0.6343913704310354
2014-07-11,0.8421377156638683,0.6387238626470106
2014-07-18,0.8421377156638683,0.6706450042055864
2014-07-25,0.8421377156638683,0.6896070358729172
2014-08-01,0.8421377156638683,0.6900143137515307
2014-08-08,0.8421377156638683,0.6983546563961807
2014-08-15,0.8421377156638683,0.6985760030693401
2014-08-22,0.8421377156638683,0.6908731388433894
2014-08-29,0.8421377156638683,0.7237239364292349
2014-09-05,0.8421377156638683,0.7180486077294252
2014-09-12,0.8421377156638683,0.7140141956999714
2014-09-19,0.8421377156638683,0.7212684640016521
2014-09-26,0.8421377156638683,0.7262738501040323
2014-10-03,0.8421377156638683,0.7252527041185232
2014-10-10,0.8421377156638683,0.722608349196511
2014-10-17,0.8421377156638683,0.7016807590715239
2014-10-24,0.8421377156638683,0.7424911830241853
2014-10-31,0.8421377156638683,0.7466259388788048
2014-11-07,0.8421377156638683,0.7713223250254544
2014-11-14,0.8418418791491514,0.7715141588088592
2014-11-21,0.9099354408845035,0.8339191641949616
2014-11-28,0.9093894796199727,0.9173402983753147
2014-12-05,0.9093894796199727,0.9375743355910686
2014-12-12,0.9093894796199727,1.0023315182906125
2014-12-19,0.9093894796199727,1.0335945224076606
2014-12-26,0.9093894796199727,1.0524562102498256
2015-01-02,0.9093894796199727,1.042250652972685
2015-01-09,0.9093894796199727,1.0075730075110296
2015-01-16,0.9093894796199727,1.056596868682396
2015-01-23,0.9093894796199727,0.9916891702451037
2015-01-30,0.9093894796199727,0.9756164504847484
2015-02-06,0.9093894796199727,1.0250682485575566
2015-02-13,0.9235740447130166,1.0416722003334948
2015-02-20,0.9429113885399326,1.0634822258621444
2015-02-27,0.9026797699555164,1.0181061578644464
2015-03-06,0.9529385470710209,1.074791565216107
2015-03-13,1.0265486714546446,1.157814275384773
2015-03-20,1.0464198201720467,1.1802263638644166
2015-03-27,1.1026446519459232,1.2436407100801263
2015-04-03,1.1019830651547555,1.2968111322620142
2015-04-10,1.1019830651547555,1.3620287160417297
2015-04-17,1.1019830651547555,1.4030044121770167
2015-04-24,1.1019830651547555,1.4041170481207652
2015-05-01,1.1019830651547555,1.3523071701565643
2015-05-08,1.1019830651547555,1.352298316289638
2015-05-15,1.1019830651547555,1.4606253781338983
2015-05-22,1.1019830651547555,1.4351409978308012
2015-05-29,1.191209425347668,1.5522038750424232
2015-06-05,1.212635481053135,1.5801230687502752
2015-06-12,1.0512402058400419,1.369817167647969
2015-06-19,1.007169572445013,1.3123909867634675
2015-06-26,0.9554005074069732,1.2449333746513778
2015-07-03,0.9359132153044534,1.2195404843065194
2015-07-10,0.9415369886994508,1.2268685348325867
2015-07-17,0.928115127588394,1.2093791963640106
2015-07-24,0.8529812432419402,1.111476087181075
2015-07-31,0.8940667242670108,1.1650124691959198
2015-08-07,0.9191256968172525,1.1976655304204098
2015-08-14,0.7824360680772282,1.0195522894624216
2015-08-21,0.7490965818209415,0.97610931574365
2015-08-28,0.758131310807105,0.98788200746676
2015-09-04,0.7627404041856066,0.9938878805318212
2015-09-11,0.7298901386515589,0.9510823852317489
2015-09-18,0.7307983678627527,0.9522658521109084
2015-09-25,0.7530782949213866,0.9812976817625086
2015-10-02,0.7590033014462809,0.9890182537223119
2015-10-09,0.8038055010139171,1.0473977009458866
2015-10-16,0.8186972892024418,1.0668024259595361
2015-10-23,0.7902794540083095,1.0297726031844392
2015-10-30,0.8598461877285436,1.120421444065694
2015-11-06,0.8341054770422189,1.0868800448595908
2015-11-13,0.8548769735406161,1.1139463160535348
2015-11-20,0.8051508580000744,1.0491507665973099
2015-11-27,0.8338450123058417,1.086540646627413
2015-12-04,0.8094519235164256,1.0547552643617086
2015-12-11,0.8520820736737508,1.1103044254578172
2015-12-18,0.871431206220453,1.1355172871751722
2015-12-25,0.843874037111741,1.09960895421075
2016-01-01,0.7481272000194678,0.9748461640621526
2016-01-08,0.6949267113867288,0.9055233373175721
2016-01-15,0.7086973687534559,0.923467174288369
2016-01-22,0.6656663293931847,0.8673956350436038
2016-01-29,0.6542036160818351,0.8524591615388006
2016-02-05,0.6984826212659658,0.9101568610090442
2016-02-19,0.6657886345737445,0.8675550046482788
2016-02-26,0.7041607525189897,0.9175557424705226
2016-03-04,0.6884354771740577,0.8970649431139037
2016-03-11,0.7255165959911722,0.9453834462201353
2016-03-18,0.7263455533260772,0.9464636179851537
2016-03-25,0.7273307895028086,0.9477474286894789
2016-04-01,0.7278313347788031,0.9483996635530555
2016-04-08,0.7367007252801359,0.9599569111809569
2016-04-15,0.7167853650456569,0.9340062272197368
2016-04-22,0.7156710289561127,0.9325541930438106
2016-04-29,0.7056170901319511,0.9194534212817433
2016-05-06,0.6940886944088194,0.904431360396652
2016-05-13,0.6972550396388661,0.908557262384345
2016-05-20,0.6922269377714099,0.9020054008588236
2016-05-27,0.7231361747917594,0.9422816415069267
2016-06-03,0.7098343539505113,0.9249487213540499
2016-06-10,0.7054993147728935,0.9192999542550193
2016-06-17,0.6942245890538857,0.9046084377351794
2016-06-24,0.71036434306627,0.9256393229743075
2016-07-01,0.7245540089219519,0.9441291484055646
2016-07-08,0.740560133200021,0.9649859075951406
2016-07-15,0.7293397653390398,0.9503652220107116
2016-07-22,0.723962867215913,0.9433588619829694
2016-07-29,0.7246740491917604,0.9442855667212638
2016-08-05,0.7482064718957562,0.9749494591762935
2016-08-12,0.7620699906032786,0.9930142989950843
2016-08-19,0.7489085942285992,0.9758643587586862
2016-08-26,0.752179125353197,0.9801260200392505
2016-09-02,0.7410493539222599,0.9656233860138399
2016-09-09,0.7344516689042868,0.9570262812283248
2016-09-16,0.7401026212282975,0.9643897472220977
2016-09-23,0.7395748970232897,0.9637020968908155
2016-09-30,0.7487704346727818,0.9756843301311833
2016-10-14,0.7547837727169695,0.9835200023610298
2016-10-21,0.7547611236094584,0.9834904894712752
2016-10-28,0.7595242309190353,0.9896970501866678
2016-11-04,0.7721579030887069,1.0061593400917836
2016-11-11,0.7729347674763366,1.0071716322103665
2016-11-18,0.8014794376725309,1.0443667271680892
2016-11-25,0.7867597827010903,1.0251863001165744
2016-12-02,0.790288513651314,1.0297844083403411
2016-12-09,0.7570124448960583,0.9864240707128824
2016-12-16,0.7458849383758724,0.9719243879764473
2016-12-23,0.7505800983629161,0.9780424100225759
2016-12-30,0.7577825145514345,0.9874275089645388
2017-01-06,0.7506253965779383,0.9781014358020852
2017-01-13,0.7607948458504061,0.9913527233019007
2017-01-20,0.7680153813249334,1.0007614325556673
2017-01-27,0.7628468549909085,0.9940265911136675
2017-02-03,0.7739018843670591,1.008431832602888
2017-02-10,0.7749709222415813,1.0098248409993051
2017-02-17,0.786179965548807,1.0244307701388569
2017-02-24,0.776241537172952,1.0114805141145382
2017-03-03,0.7758836812742772,1.0110142104564155
2017-03-10,0.781179042610364,1.0179143240810409
2017-03-17,0.7901730032030077,1.0296338926025927
2017-03-24,0.7873781033361423,1.0259920020068751
2017-03-31,0.7971262792089044,1.0386943497572552
2017-04-07,0.787224089405067,1.0257913143565438
2017-04-14,0.7832582306798798,1.0206236073605135
2017-04-21,0.7763932861932762,1.011678250475894
2017-04-28,0.7630733460660193,0.9943217200112137
2017-05-05,0.7681648654345066,1.000956217628048
2017-05-12,0.7702032851105024,1.003612377705962
2017-05-19,0.7916021618869561,1.0314961559461084
2017-05-26,0.7882274448678075,1.027098735372673
2017-06-02,0.8086229661815209,1.0536750925966905
2017-06-09,0.797262173853971,1.038871427095783
2017-06-16,0.8214876592478054,1.0704384139773035
2017-06-23,0.8305948653780043,1.0823055469476284
2017-06-30,0.8262258525391201,1.0766125105139661
2017-07-07,0.8381574023759487,1.0921599008366896
2017-07-14,0.8435388303205775,1.0991721634423826
2017-07-21,0.8430971727241117,1.0985966620921679
2017-07-28,0.8382932970210148,1.092336978175217
2017-08-04,0.8270049818375005,1.0776277539215244
2017-08-11,0.8452284537409028,1.1013738250180758
2017-08-18,0.8619480249055704,1.1231602402349217
2017-08-25,0.867130140704102,1.1299127894107743
2017-09-01,0.8670848424890799,1.129853763631265
2017-09-08,0.868131231256091,1.1312172591379277
2017-09-15,0.8672841546351772,1.1301134770611057
2017-09-22,0.8856072826116281,1.1539894048725772
2017-09-29,0.8892673783854163,1.1587586878569207
2017-10-13,0.8903115022416762,1.1601192320746077
2017-10-20,0.9109833426670247,1.1870556465536315
2017-10-27,0.9035136670098757,1.1773222955125642
2017-11-03,0.9321353441716077,1.2146177342954527
2017-11-10,0.9271933089126934,1.2081780217509988
2017-11-17,0.9261061517521623,1.206761403042778
2017-11-24,0.9034842231701113,1.1772839287558834
2017-12-01,0.9075225590393341,1.1825460769991287
2017-12-08,0.9021818994882251,1.175586937594994
2017-12-15,0.918969417975426,1.197461891481104
2017-12-22,0.916203961948325,1.193858367642067
2017-12-29,0.937865568371907,1.222084495403367
2018-01-05,0.9580210091460031,1.2483480159959857
2018-01-12,0.9685845528891633,1.262112827777531
2018-01-19,0.9936299359748985,1.2947481812681683
2018-01-26,0.9522726656596949,1.240857644576268
2018-02-02,0.8711458274658136,1.1351454247642652
2018-02-09,0.9107138182876429,1.1867044431655518
2018-02-16,0.927118566857907,1.208080629214809
2018-02-23,0.9108700971294693,1.1869080821048585
2018-03-02,0.935568948870285,1.2190918883822501
2018-03-09,0.918335242965116,1.1966355305679748
2018-03-16,0.8748648109191303,1.1399914412619705
2018-03-23,0.8826379846169276,1.1501202650257494
2018-03-30,0.8724322967724418,1.1368217569023265
2018-04-06,0.8748149828826058,1.1399265129045104
2018-04-13,0.8504037748071808,1.1081175203270022
2018-04-20,0.853855498791867,1.1126152847256032
2018-04-27,0.8567115512490121,1.1163368601236583
2018-05-04,0.8803413651153054,1.1471276580046326
2018-05-11,0.8890997749898338,1.1585402924727364
2018-05-18,0.8643510952124939,1.1262915578378847
2018-05-25,0.8573117525980551,1.117118951702155
2018-06-01,0.8539189162928977,1.1126979208169159
2018-06-08,0.838621709079925,1.092764915076659
2018-06-15,0.8212113401361699,1.0700783567222978
2018-06-22,0.7937289130822445,1.0342674162940657
2018-06-29,0.7652929586021031,0.9972139832071649
2018-07-06,0.7902205663287805,1.029695869671078
2018-07-13,0.7863453040336373,1.024646214234066
2018-07-20,0.7974411018033076,1.0391045789248445
2018-07-27,0.7503241634480405,0.9777089143683496
2018-08-03,0.7632703933013648,0.9945784821520791
2018-08-10,0.7334279292447864,0.9556922986114177
2018-08-17,0.7563420313137301,0.9855504891761468
2018-08-24,0.7521066482091611,0.9800315787920366
2018-08-31,0.7409383732954553,0.9654787728540432
2018-09-07,0.7304178628565658,0.9517700355630312
2018-09-14,0.7646270748412773,0.9963463042483794
2018-09-21,0.761363338448933,0.9920934968347416
2018-09-28,0.7188486987399142,0.9366948514763813
2018-10-12,0.7156121412765831,0.9324774595304489
2018-10-19,0.7151433047511041,0.9318665427125287
2018-10-26,0.7405057753419939,0.9649150766597301
2018-11-02,0.7157684201184096,0.9326810984697558
2018-11-09,0.7380868506598123,0.9617631000339388
2018-11-16,0.7131456534686283,0.929263505836173
2018-11-23,0.7385171837025226,0.9623238449392763
2018-11-30,0.714244135182915,0.9306948809892711
2018-12-07,0.7153222327004416,0.9320996945415901
2018-12-14,0.682983836996144,0.8899611905499717
2018-12-21,0.6833394279840678,0.8904245429191191
2018-12-28,0.6919642081242809,0.9016630513376708
2019-01-04,0.7004236497796634,0.9126861156610139
2019-01-11,0.7181760202468356,0.9358183186506696
2019-01-18,0.7254780925084027,0.9453332743075527
2019-01-25,0.7337880500542121,0.9561615535585155
2019-02-01,0.7624640850739707,0.993527823276815
2019-02-15,0.8098981109343926,1.0553366682898744
2019-02-22,0.8568247967865668,1.1164844245724308
2019-03-01,0.8298587693838937,1.0813463780306038
2019-03-08,0.850165959178314,1.1078076349845785
2019-03-15,0.8496558596028069,1.1145365738486273
2019-03-22,0.8496558596028069,1.15134800123954
2019-03-29,0.8496558596028069,1.2091726061357284
2019-04-05,0.8496558596028069,1.1971874216063851
2019-04-12,0.8496558596028069,1.2176929774078815
2019-04-19,0.8496558596028069,1.1499933595998038
2019-04-26,0.8496558596028069,1.1141351985479644
2019-05-03,0.8496558596028069,1.0848229964436955
2019-05-10,0.8496558596028069,1.0730119379639043
2019-05-17,0.8390644447985963,1.0602800773237697
2019-05-24,0.8502773502138333,1.0744492156949534
2019-05-31,0.8356568986622016,1.0559741467085737
2019-06-07,0.8535073956604639,1.0785308483480147
2019-06-14,0.8959837778281198,1.1322059409447063
2019-06-21,0.9107023218662,1.1508049640680553
2019-06-28,0.905195129412726,1.1438458246639207
2019-07-05,0.8857844947728519,1.1193176619888725
2019-07-12,0.8906564215998014,1.1254740507916823
2019-07-19,0.901035540880225,1.1385895789986267
2019-07-26,0.86984913679573,1.0991810173093088
2019-08-02,0.8519729489081598,1.0765918514911377
2019-08-09,0.8725630289208093,1.1026104150987934
2019-08-16,0.8773111723720021,1.1086103855859035
2019-08-23,0.8883652613806079,1.1225788363067557
2019-08-30,0.929767297268112,1.1748963359747358
2019-09-06,0.9298607186837774,1.175014387533754
2019-09-13,0.9167420163889667,1.158436997358595
2019-09-20,0.8973290462137011,1.1339058833945714
2019-09-27,0.8918452091141434,1.1269762568801913
2019-10-04,0.9213360145043118,1.1642421827733251
2019-10-11,0.9027638370700346,1.140773532840467
2019-10-18,0.9120218993624735,1.1524724423391903
2019-10-25,0.9258085647792917,1.169893901161331
2019-11-01,0.9222141758115663,1.1653518674280978
2019-11-08,0.9048891742764219,1.1434592058081354
2019-11-15,0.8994076727122557,1.1365325305827307
2019-11-22,0.895796934996789,1.1319698378266696
2019-11-29,0.9130845679656672,1.1538152788230247
2019-12-06,0.9273733734916868,1.1718712647748892
2019-12-13,0.937645058144095,1.1848510336889624
2019-12-20,0.9378389075816007,1.1850959906739256
2019-12-27,0.9623620291937627,1.216084524916256
2020-01-03,0.9732012489463381,1.2297814570513659
2020-01-10,0.9740910879305508,1.230905898151016
2020-01-17,0.8501138627364188,1.0742426254666713
2020-01-24,0.9044057184503533,1.142848288990215
2020-02-07,0.9341324129150769,1.1804122950698703
2020-02-14,0.9650058552570929,1.2194253840364766
2020-02-21,0.9269366283734511,1.171319373736478
2020-02-28,0.9489467139042143,1.1991323210412133
2020-03-06,0.9108261052419566,1.1509613823837548
2020-03-13,0.827405452123557,1.0455472427582735
2020-03-20,0.8542127273487374,1.0794221376186037
2020-03-27,0.8828113582193015,1.1155606711231119
2020-04-03,0.8762251484148924,1.1072380362123146
2020-04-10,0.8981207927114655,1.1349063703572524
2020-04-17,0.8893765482051861,1.12385674443313
2020-04-24,0.9032122598652286,1.1413401803237553
2020-05-01,0.928319265325299,1.1730665368099507
2020-05-08,0.9142826976215758,1.155329290067436
2020-05-15,0.894117685050204,1.129847861053314
2020-05-22,0.9112628503601925,1.151513273422166
2020-05-29,0.9397283557134334,1.187483583455073
2020-06-05,0.9302367398818309,1.1754895450588034
2020-06-12,0.9569879622576122,1.2092936089837227
2020-06-19,0.9640926609189643,1.2182714300470723
2020-06-26,1.0430057307315095,1.317989581949916
2020-07-03,1.107597297522552,1.3996104298552385
2020-07-10,1.0736923302421946,1.3567665677984853
2020-07-17,1.05916763564162,1.3384125016600994
2020-07-24,1.058532135060235,1.3977009458881158
2020-07-31,1.058532135060235,1.3817226673749754
2020-08-07,1.058532135060235,1.395109714167662
2020-08-14,1.058532135060235,1.4007997993123489
2020-08-21,1.058532135060235,1.437552200923753
2020-08-28,1.058532135060235,1.4046718904481528
2020-09-04,1.0339953516292586,1.3729543878288837
2020-09-11,1.0559330653696113,1.402083610016674
2020-09-18,1.0185700493640053,1.3524724423391907
2020-09-25,1.0365647535627789,1.3763660778845153
2020-10-02,1.045806598925736,1.388637537444478
2020-10-09,1.0721007380897047,1.4235512860241701
2020-10-16,1.0411078829331215,1.3823985125503555
2020-10-23,1.0452642684138165,1.3879174229344657
2020-10-30,1.0932983040412492,1.4516977289831323
2020-11-06,1.0848743997782364,1.440512343766139
2020-11-13,1.1012421124412515,1.4622456357814266
2020-11-20,1.1100238659354897,1.4739061785234688
2020-11-27,1.1259426000599484,1.4950433101657137
2020-12-04,1.0899131836738172,1.4472029158735067
2020-12-11,1.1103906058308455,1.4743931412044198
2020-12-18,1.1208771441719785,1.48831732259064
2020-12-25,1.158660244057719,1.5384862838844855
2021-01-01,1.2234087282492299,1.6244602830286115
2021-01-08,1.2087213511067527,1.6049581654787717
2021-01-15,1.2367180524515837,1.6421326014136663
2021-01-22,1.1906488535968431,1.5809612348193065
2021-01-29,1.2238310347953967,1.6250210279339492
2021-02-05,1.3162783830833893,1.7477739902902578
2021-02-12,1.2859256557441536,1.7074711880413758
2021-02-19,1.197850291542004,1.5905234110997966
2021-02-26,1.1779663212156417,1.5641211799253312
2021-03-05,1.1371426141975,1.5099148553130568
2021-03-12,1.113200055695871,1.4781235704694013
2021-03-19,1.1229486689142285,1.4910679239157694
2021-03-26,1.151038722232423,1.5283663139876333
2021-04-02,1.1173297691841768,1.4836070653858062
