datetime,abs_strategy,abs_benchmark,rel_strategy,rel_benchmark
2021-05-31,2.766979385838284,1.3181803995006245,2.1619874535760295,0.8651455014535014
2021-06-30,2.5002036442257753,1.1910892634207242,2.137672553195279,0.8554155991601733
2021-07-31,2.7334031167871027,1.3021847690387018,2.332657618600956,0.9334412379802858
2021-08-31,2.8368180254647415,1.3514513108614234,2.3670013473763007,0.9471842975914704
2021-09-30,2.8325627984265447,1.2807896379525596,2.3634508453552363,0.9049049689093278
2021-10-31,2.8325627984265447,1.2808988764044946,2.3634508453552363,0.9135597805498045
2021-11-30,2.8325627984265447,1.3642166042446944,2.3634508453552363,0.9491437721653428
2021-12-31,2.8325627984265447,1.2678370786516855,2.3634508453552363,0.9432335869471401
2022-01-31,2.646038086644326,1.1862515605493136,2.228564898585935,0.8908165771685034
2022-02-28,2.6420690295143596,1.1033863920099876,2.225222051238056,0.9059012798204114
2022-03-31,2.6420690295143596,1.0030118601747817,2.225222051238056,0.8673908107976146
2022-04-30,2.6420690295143596,1.0247191011235957,2.225222051238056,0.8663482086742373
2022-05-31,2.907084840783433,1.1290418227215981,2.2290408257368703,0.869134498766014
2022-06-30,2.675680099901433,1.0391697877652935,2.2148920982995652,0.863617710115302
2022-07-31,2.671666579751581,1.052278401997503,2.211569760152116,0.8941186927483303
2022-08-31,2.3588107780999046,0.9306335830212236,2.093802702665607,0.847847659142177
2022-09-30,2.3300944768523064,0.9193039950062424,2.2260342918603824,0.9013924574274741
2022-10-31,2.626394494270708,1.0362047440699127,2.2551944113672593,0.91320032214784
2022-11-30,2.4823778925592674,0.979385143570537,2.1640032549836796,0.8762741072872634
2022-12-31,2.762618931594026,1.089950062421973,2.237364150657197,0.9059802795021431
2023-01-31,2.6818889442023615,1.0580992509363298,2.226386572563222,0.9015351071474709
2023-02-28,2.677866110786058,1.0316011235955058,2.223046992704377,0.880976399789558
2023-03-31,2.726025267306929,1.0517009987515609,2.288298341714086,0.9081564713915414
2023-04-30,2.721936229405969,1.0164950062421976,2.284865894201515,0.928640874004646
2023-05-31,2.721936229405969,0.9988295880149816,2.284865894201515,0.8966432999013022
2023-06-30,3.110079211224054,1.1427590511860177,2.5182461637487163,0.9895730075486188
2023-07-31,3.105414092407218,1.0977372034956308,2.5144687945030935,1.0074231103881723
2023-08-31,3.105414092407218,1.0594413233458182,2.5144687945030935,0.9989317064246983
2023-09-30,3.105414092407218,1.0729868913857683,2.5144687945030935,1.0315713120075911
2023-10-31,3.105414092407218,1.0584113607990018,2.5144687945030935,1.049468834689135
2023-11-30,3.105414092407218,1.0191635455680406,2.5144687945030935,1.0309610153696538
2023-12-31,3.105414092407218,0.9589107365792764,2.5144687945030935,1.0374151134098177
2024-01-31,3.105414092407218,1.032615480649189,2.5144687945030935,1.0158181794677597
2024-02-29,2.945696455456102,0.9810549313358305,2.359020375393758,0.9545424277989091
2024-03-31,2.941277910772918,1.0008583021223474,2.3554818448306674,0.9462702146101211
2024-04-30,2.7704374051768146,0.9442259675405744,2.2680897684488515,0.9125815085897517
2024-05-31,2.5853172777658164,0.8811329588014983,2.19205952665644,0.8819902181926288
2024-06-30,2.749420799072029,0.9370630461922599,2.340784928193799,0.9418309058005983
2024-07-31,2.745296667873421,0.9048064918851437,2.3372737508015082,0.9465020303651279
2024-08-31,4.198487119625805,1.3851123595505621,2.7669010476806384,1.121903589631248
2024-09-30,4.192189388946367,1.292415730337079,2.7627506961091175,1.189987508913016
2024-10-31,4.192189388946367,1.339091760299626,2.7627506961091175,1.2246151542643797
2024-11-30,4.192189388946367,1.2919787765293387,2.7627506961091175,1.1746012434023592
2024-12-31,4.192189388946367,1.2137016229712863,2.7627506961091175,1.1294620813396439
2025-01-31,4.192189388946367,1.2324594257178532,2.7627506961091175,1.1307605436389014
2025-02-28,4.192189388946367,1.205742821473159,2.7627506961091175,1.1082550434928609
2025-03-31,4.192189388946367,1.150873907615481,2.7627506961091175,1.0858364283131299
2025-04-30,4.192189388946367,1.1505149812734086,2.7627506961091175,1.07431427514705
2025-05-31,4.192189388946367,1.2551186017478155,2.7627506961091175,1.143278538990078
2025-06-30,4.192189388946367,1.320006242197254,2.7627506961091175,1.1634549336001407
2025-07-31,4.192189388946367,1.4628745318352065,2.7627506961091175,1.1616113547421691
2025-08-31,4.192189388946367,1.3802434456928845,2.7627506961091175,1.0586482761541065
2025-09-30,4.192189388946367,1.3729868913857681,2.7627506961091175,1.0588456524173482
2025-10-31,3.9350301539439694,1.2908239700374535,2.651395020507953,1.0177559937314478
2025-11-30,4.061098023617932,1.3321785268414486,2.6648258212344027,1.0229114978469145
2025-12-31,3.980937887617695,1.305883270911361,2.6049889383983,0.9999427038039269
2026-01-31,3.9749664807862684,1.268383270911361,2.6010814549907026,0.9697884416611001
2026-02-28,3.5791269082910526,1.1439762796504371,2.433042510907004,0.908591404821063
2026-03-31,3.5737582179286163,1.1840355805243448,2.4293929471406437,0.8719449852306441
2026-04-30,3.5737582179286163,1.1302278401997505,2.4293929471406437,0.8250951540045341
