datetime,组1,组2,组3,组4,组5,多空(组1-组5),全行业等权
2011-02-28,0.13800351030881425,0.1130972977725601,0.08561226266953632,0.07256730245088994,0.01577247903207435,0.1222310312767399,0.08318322769291155
2011-03-31,0.04101420091084247,0.03313636914469801,-0.00012564131520714783,0.03741877230516146,0.007235512573628959,0.033778688337213515,0.0231400372691
2011-04-30,-0.047118245438103924,-0.03458090549830922,-0.010363277939989054,0.00043852745375559204,0.032101541883555094,-0.07921978732165902,-0.010690203855049834
2011-05-31,-0.0880655535152857,-0.07494761591104843,-0.08218360607618931,-0.08372700315316121,-0.10071532195106825,0.012649768435782555,-0.08585410517673213
2011-06-30,0.04044426036691,0.02719955858120889,0.03946194803300394,0.035062365706419296,0.017714707337549856,0.022729553029360142,0.03168457861322903
2011-07-31,-0.026411232728753987,0.0014633390463972828,-0.02933452890734073,0.029687859445614084,-0.0128681382169622,-0.013543094511791788,-0.00684017156681101
2011-08-31,-0.07898970465132608,-0.06721145131968564,-0.06697420795565197,-0.052291833772462805,-0.04438686376341918,-0.034602840887906904,-0.06138395393530856
2011-09-30,-0.08904997631790401,-0.1338064965630618,-0.0996529909265821,-0.08957249644653696,-0.11606252810417779,0.027012551786273778,-0.10620058461488523
2011-10-31,0.018434895165266175,0.030093316236269613,0.017995287127997767,0.02682214245831786,0.012852923541395223,0.005581971623870953,0.021336430758972885
2011-11-30,-0.042999953687087866,-0.06179983717786162,-0.06348986589835214,-0.06325095799407149,-0.055676181726365924,0.012676228039278058,-0.05794140776604642
2011-12-31,-0.19409288788976217,-0.11928245324905822,-0.15803390208563717,-0.12727859724096693,-0.049553934069807716,-0.14453895381995446,-0.1274261296317804
2012-01-31,0.023325372941730028,0.057761667146630315,0.10937667128833124,0.060515130220556934,0.05707461644052236,-0.03374924349879234,0.06293087500982399
2012-02-29,0.13990628194882232,0.10480403042332616,0.08761039274099802,0.07262805484715613,0.046148130037922896,0.09375815191089942,0.08850603648415623
2012-03-31,-0.08121635727437153,-0.08383248836055064,-0.1071389143392681,-0.057256336091218864,-0.10208584844667808,0.020869491172306548,-0.08648149344131557
2012-04-30,0.05332561567328542,0.06576877029499384,0.05169246854289026,0.0583420243933902,0.03949584993406611,0.013829765739219312,0.053738715770981715
2012-05-31,-0.022776399662629697,-0.001387361197758304,-0.0009697390050857532,0.016813175812089725,0.007566110058617144,-0.03034250972124684,0.0006293488170354612
2012-06-30,-0.05959436006583074,-0.10052338473286922,-0.08405721652333593,-0.12893053362187942,-0.04554185234041817,-0.014052507725412576,-0.08456171460828171
2012-07-31,-0.04653673079743923,-0.08754275080816383,-0.05363400887694989,-0.09974923983392521,-0.06091000330160301,0.01437327250416378,-0.07047240244520854
2012-08-31,-0.011612982633577906,0.00755275649335474,-0.02766326077274241,0.01518808702220742,0.0021940651031362815,-0.013807047736714187,-0.0025667250376604604
2012-09-30,0.0368520674852749,0.031117724938032703,0.07842130599099095,0.04313243283795872,-0.00015352213450048335,0.03700558961977538,0.03790924093866434
2012-10-31,-0.00516251263127232,-0.009797621019816072,-0.01325630883422152,-0.03446642381377115,-0.028381190199897266,0.023218677568624946,-0.018662821598710265
2012-11-30,-0.061376602283099865,-0.08396171927849565,-0.08379496289344894,-0.09220741167907794,-0.0752950225813447,0.013918420298244832,-0.07994612793136904
2012-12-31,0.14110714589913434,0.14689787732750048,0.15215235158521911,0.16871980838424874,0.11669722800918718,0.02440991788994716,0.1452530800459519
2013-01-31,0.12078580519600793,0.07088946168181327,0.052265638059348175,0.05708885018897373,0.02585948434618257,0.09492632084982536,0.06346722867717056
2013-02-28,-0.03331495523118426,-0.023555587386257643,-0.012461747665541775,0.029250964841828653,0.02744604236916215,-0.06076099760034641,-0.00146540493795769
2013-03-31,-0.07781158162186715,-0.04085941377965283,-0.06650543479721883,-0.04608792471352994,-0.015429110922340228,-0.06238247069952692,-0.0483568694270961
2013-04-30,-0.052867630399769716,-0.034656421853326104,-0.04253884434800851,-0.04273952396610755,-0.049125200764726484,-0.003742429635043232,-0.04409303784799518
2013-05-31,0.020951130888618864,0.039436405869433866,0.07936339509765189,0.08631423630668263,0.09451039462726678,-0.0735592637386479,0.06560352571894155
2013-06-30,-0.1755921085114771,-0.18469835085847366,-0.1721914388729313,-0.17327812983005061,-0.18092210328873404,0.00532999477725693,-0.17739657516063875
2013-07-31,-0.014626970000900385,0.028805442550089672,0.022712906708350133,0.041012880822643594,0.03078331585077332,-0.045410285851673705,0.02299146295126339
2013-08-31,0.10851299040927706,0.0640875608084519,0.06683017607246088,0.07102756658903187,0.04497086415168072,0.06354212625759634,0.06979523992331507
2013-09-30,0.03031774195740018,0.0415793317609696,0.025680166472603905,0.02909057135262851,-0.004895763841680685,0.03521350579908086,0.02414877738807341
2013-10-31,-0.04120982722771025,0.00880915518898423,-0.028192258609884613,-0.04515862022787276,-0.006143315853509523,-0.03506651137420073,-0.02172963355697404
2013-11-30,0.06887232869612019,0.05235345984911458,0.04205497847746984,0.03377031985835268,0.040961883723043956,0.02791044497307623,0.046869154997534045
2013-12-31,-0.07588797250318027,-0.05197487314407767,-0.036996017238082914,-0.05538268178888286,-0.05287564390708325,-0.023012328596097024,-0.05389017789602281
2014-01-31,-0.016055371796752028,-0.029306673806732114,-0.06590937624187243,-0.056952191752208635,-0.03807307238511839,0.02201770058836636,-0.0421284394517017
2014-02-28,0.0455069888787303,0.02190941005833208,0.02889151191550306,0.061354481006190266,0.021505456033520682,0.02400153284520962,0.03550000339568717
2014-03-31,-0.016815348548989095,0.028751333018090647,-0.019520950137631055,-0.023393835349968084,-0.01242519144431986,-0.004390157104669234,-0.008400296766479848
2014-04-30,-0.03477945321398914,-0.013954873161961237,-0.020048518497812955,-0.007879114975201254,-0.03282786242118855,-0.0019515907928005921,-0.021453775186445853
2014-05-31,0.00022279502690840668,0.013989673886565543,0.03368843389030054,0.020504665710478636,0.01734678120819977,-0.01712398618129136,0.017734182872683066
2014-06-30,0.04144056943596608,0.017657370402747546,0.0341938949402244,0.04650606929876352,0.023419454596010098,0.01802111483995598,0.032340123538148406
2014-07-31,0.06394499837968634,0.09385446014745509,0.1043683958491768,0.10356965836082081,0.15554943510074434,-0.091604436721058,0.10564747202233153
2014-08-31,0.017449649824767,0.03531863620020037,0.012461090868497227,0.020458434840948003,0.05346922092982542,-0.03601957110505842,0.028189398143471073
2014-09-30,0.06688369867762582,0.09828089306210115,0.11521694650869892,0.0978018481778588,0.10366212074208851,-0.03677842206446269,0.0973858394597453
2014-10-31,-0.012503681277839806,-0.0036431359050653014,0.02583454661414451,0.029034428774182792,0.0246545609065064,-0.037158242184346206,0.013543586067221081
2014-11-30,0.03476099126829908,0.08538116806093628,0.05481945906152136,0.06555756986237193,0.09426795090017275,-0.05950695963187366,0.06806764978108652
2014-12-31,0.027381319542063288,0.06344743438046192,0.08650189886324977,0.13656234773254283,0.15489620337111812,-0.12751488382905482,0.09604668633774319
2015-01-31,0.10015317396697684,0.06773677324604448,0.02257813736575139,-0.01524023221509696,-0.01172150437300934,0.11187467833998618,0.03037534186127661
2015-02-28,0.04051656790845204,0.03254944790430769,0.044079267517107425,0.037991274355706116,0.018845768633713456,0.021670799274738584,0.034599220345078216
2015-03-31,0.14820793736272705,0.13623511162192806,0.1508558822273711,0.1660473254701472,0.22243221721304432,-0.07422427985031727,0.16532630710374413
2015-04-30,0.18023115380791674,0.21122411966397192,0.18310856309514564,0.18665165341379797,0.1792157063613289,0.001015447446587825,0.18835710428431207
2015-05-31,0.09292316583559981,0.04867611519339219,0.14341608228770197,0.10167466310517369,0.12190317018803638,-0.02898000435243657,0.10202193151116637
2015-06-30,0.0254358604752138,-0.014827455899955913,-0.07688917075305003,-0.07133751873748713,-0.11224907996398263,0.13768494043919643,-0.052573794818992596
2015-07-31,-0.11743024146159697,-0.19012119234484762,-0.13455166304053395,-0.1954695132230887,-0.175271452996841,0.05784121153524402,-0.1641253150668915
2015-08-31,-0.1091784925513356,-0.125053120174749,-0.09127156543066119,-0.11288714039434694,-0.15814288162757742,0.048964389076241815,-0.12012834629190555
2015-09-30,-0.06511758259869746,-0.08856257564628801,-0.08692411778192975,-0.08854063132683042,-0.07062415603029791,0.0055065734316004505,-0.07961137238870707
2015-10-31,0.09526364307060656,0.1212400257458851,0.12804796146996023,0.13682398408208532,0.10726855383946828,-0.012004910768861718,0.12000921826129914
2015-11-30,-0.01797381499109274,-0.005993561609502281,0.05064283054170441,0.08709396610933962,0.1083888596575338,-0.12636267464862655,0.042883651136385884
2015-12-31,0.022856214052157077,-0.0007765503809676148,0.05605944715722899,0.0547117399806387,0.055895583953378826,-0.03303936990122175,0.03676218327636818
2016-01-31,-0.18879347910108377,-0.2405201868187247,-0.21856516654119554,-0.2523665743898016,-0.27532288231542146,0.08652940321433769,-0.23947443411196406
2016-02-29,-0.01255859150188463,-0.01696018624980263,0.03557475271869041,0.00985284295963229,0.04376446746160543,-0.05632305896349006,0.011877445107109722
2016-03-31,0.16931742135680722,0.11871261585216926,0.13406698487132931,0.12519935253334355,0.06561229321927069,0.10370512813753653,0.12075965978909249
2016-04-30,0.005222300132561797,0.0016507900595925846,-0.006714559190194351,-0.0038170330086668147,-0.0031345251871959614,0.008356825319757758,-0.0035775581817269623
2016-05-31,-0.027013932214411996,-0.0568881052051551,-0.014687528896007754,-0.039528539034568023,-0.005007013697942597,-0.0220069185164694,-0.028264582306549324
2016-06-30,0.042056549415876665,0.023035405150033345,0.039264721487602926,0.04278624562290715,0.05364831197382136,-0.011591762557944696,0.03874097471543679
2016-07-31,0.028159722277766884,0.024948387541345873,0.03768981954126096,0.02689596486057305,0.011982242467042622,0.01617747981072426,0.024739889373480626
2016-08-31,0.03982108810502534,0.06909809659236543,0.03274825059879749,0.022006497653396573,0.03007353765936342,0.009747550445661921,0.03850706485837393
2016-09-30,-0.04194313242426466,-0.010105582906381342,-0.010647820515506334,0.0013919091902514873,-0.0036695373059297265,-0.03827359511833493,-0.012327706772227194
2016-10-31,0.04664339559273132,0.02846758242032234,0.046210250481589187,0.04170973209165829,0.023233562062363766,0.023409833530367553,0.036963774148508786
2016-11-30,0.04222589846998237,0.027928440639613267,0.057724574911908445,0.05756320606401973,0.02026737978026577,0.0219585186897166,0.04114189997315791
2016-12-31,-0.016615334597242015,-0.03289090723516005,-0.007703988210136718,-0.03639888536843126,-0.03497429808856356,0.018358963491321545,-0.02571668269990672
2017-01-31,0.04057778251924208,0.006977174618020924,0.019663846839655313,0.011273072133116699,0.0550598186348937,-0.014482036115651617,0.02671033894898574
2017-02-28,0.06123633596219532,0.0013160222285388639,0.03672488856056044,0.02341638287088917,-0.0055375088616019625,0.06677384482379728,0.023431224152116365
2017-03-31,-0.024777428208138257,-0.019639654127126926,-0.004110882224490427,-0.029967574641221423,-0.015604606534312634,-0.009172821673825623,-0.018820029147057934
2017-04-30,-0.04601297528921283,-0.04390025418495547,-0.022253282369575283,-0.030735637670511462,-0.034063641727677174,-0.011949333561535658,-0.035393158248386444
2017-05-31,-0.051810142877737976,-0.07677765995896985,-0.02708273812796704,-0.04600812925265809,-0.03323203743505476,-0.018578105442683214,-0.04698214153047754
2017-06-30,0.05081055761517402,0.03349596090410312,0.034536487089922685,0.07640641394899501,0.016493676038711103,0.03431688157646292,0.04234861911938118
2017-07-31,0.025362385362718193,0.05428355825733755,0.09419191618382018,0.09394628841043838,0.16394596358007404,-0.13858357821735584,0.08634602235887767
2017-08-31,0.025189961803046057,0.040039630834680984,0.024887975840395538,0.013804135089931002,0.038662334500585836,-0.01347237269753978,0.028516807613727883
2017-09-30,-0.0006507190262984852,0.02148224992094233,0.008273292907216512,0.002059019246126966,-0.025000944395237663,0.024350225368939177,0.0012325797305499319
2017-10-31,-0.0010921239605852413,-0.018661836305959467,-0.0401539820563542,-0.04229917959245947,-0.04790821506179643,0.04681609110121119,-0.030023067395430963
2017-11-30,0.020219969540993754,0.0063378026999143895,-0.031144379373245712,-0.025883100915755963,-0.02173299945670391,0.04195296899769767,-0.010440541500959489
2017-12-31,-0.007260157014885249,-0.007986649137288249,-0.008990655545713691,-0.015706023450313373,-0.006471190347722551,-0.0007889666671626978,-0.009282935099184623
2018-01-31,0.008325875466280719,0.005355652398964498,0.058631561766358344,0.018814515978405943,0.02140673253657514,-0.013080857070294421,0.02250686762931693
2018-02-28,-0.009215310212604725,-0.027202297419102833,-0.012086033726793973,-0.044399658247393926,-0.092768156866273,0.08355284665366827,-0.037134291294433686
2018-03-31,0.005314501845558965,-0.0041622591250121506,-0.019066920206334437,-0.046041657174102225,-0.08978965409223914,0.09510415593779811,-0.030749197750425797
2018-04-30,-0.007002939771377688,-0.003633312686536235,-0.04174772026835436,-0.03428940594059543,-0.07381268938009272,0.06680974960871504,-0.03209721360939129
2018-05-31,-0.021593319305877268,0.009705337159013635,-0.007913545853426148,-0.0032749267449339037,-0.014008224283325302,-0.0075850950225519655,-0.007416935805709798
2018-06-30,-0.05727374349639849,-0.08775951690739847,-0.0473639693734025,-0.08234193590783412,-0.07489498938164835,0.01762124588524986,-0.06992683101333638
2018-07-31,0.01507926436868349,0.02665218942148752,0.024183013798550812,0.0039940554722550274,0.04115508127173815,-0.02607581690305466,0.022212720866543002
2018-08-31,-0.03911873377102537,-0.05756102384804764,-0.05749759742569952,-0.05398642062469646,-0.0708794725971643,0.03176073882613893,-0.05580864965332665
2018-09-30,-0.013514680912728783,0.008510740040689599,-0.01296915687071972,0.013320346772184946,0.06295636571358747,-0.07647104662631625,0.011660722948602702
2018-10-31,-0.09197957949974445,-0.07509237145800472,-0.07618942555897634,-0.07603074569569936,-0.07701618268583516,-0.014963396813909291,-0.079261660979652
2018-11-30,0.00608664609553176,0.01193078661197842,-0.07692714613963193,-0.023084373846984068,-0.05231369999944994,0.058400346094981695,-0.026861557455711154
2018-12-31,-0.06784978892542333,-0.045171086685852624,0.0038671672523969414,-0.03380843122836349,-0.03413126526056196,-0.03371852366486137,-0.0354186809695609
2019-01-31,0.03935692853889986,0.04783632327513795,-0.006043254593902185,-0.0068322713046076915,-0.029644332738428963,0.06900126127732882,0.008934678635419795
2019-02-28,0.18605192769921566,0.17280980422299771,0.13588386846658315,0.15478290594978153,0.1458712450730033,0.040180682626212355,0.15907995028231625
2019-03-31,0.09296950745797077,0.043577632798521206,0.03311843591322285,0.07332813502176794,0.03725644535121344,0.055713062106757326,0.056050031308539236
2019-04-30,-0.025852027869111227,-0.026052245307586912,-0.02127306900425835,0.00045421051590549544,-0.00042006302445526017,-0.025431964844655968,-0.01462863893790125
2019-05-31,-0.011655990304685318,-0.02856769222100573,-0.03093922782627262,-0.0668259462539202,-0.0998350743733417,0.08817908406865638,-0.04756478619584511
2019-06-30,-0.002674108866843161,0.01764017212355451,0.003479228536166131,-0.005785570490010568,0.03932314823779859,-0.04199725710464175,0.0103965739081331
2019-07-31,-0.00486832221886289,-0.036876973264855305,-0.030969621494298938,0.012747237685107382,-0.038248764869045805,0.03338044265018292,-0.019643288832391113
2019-08-31,-0.048746829822056414,-0.048126882048947196,-0.01911684890215859,0.004868767943070192,-0.0010329701657110408,-0.04771385965634537,-0.02243095259916061
2019-09-30,0.009319017878170244,-0.015371253684538936,0.01949695535593497,0.0034982127726530163,-0.029342272469427944,0.03866129034759819,-0.0024798680294417304
2019-10-31,-0.03566060400234744,-0.039008247334173775,-0.010140190748881228,-0.015635880356014115,-0.01485080412177231,-0.02080979988057513,-0.023059145312637773
2019-11-30,0.0012864672720618493,0.0031722206189584066,-0.0009433836138956949,0.005196460117110595,-0.017847900245848664,0.019134367517910512,-0.001827227170322702
2019-12-31,0.07313334295153447,0.08781149003535223,0.062038547687140455,0.09064193596343018,0.08192705506551486,-0.00879371211398039,0.07911047434059443
2020-01-31,-0.04012831089848388,-0.012271592822135394,-0.048365680775912336,-0.04246707832620731,-0.01309995584919127,-0.02702835504929261,-0.031266523734386036
2020-02-29,-0.011830105908056257,-0.014534613356131118,-0.023556056410144743,-0.03949196887597437,-0.024921363296872372,0.013091257388816115,-0.022866821569435772
2020-03-31,-0.03701564641067321,-0.05415439629294583,-0.01898378617605334,-0.04161810269773578,-0.0917974196048298,0.05478177319415659,-0.04871387023644759
2020-04-30,0.00840812742341405,0.01516857755403167,0.011522802163328516,0.030456132826728117,0.041283516128640896,-0.03287538870522685,0.02136783121922865
2020-05-31,0.015186068150553974,0.014816312340480161,-0.007136770813451802,0.0042362907958387415,0.003198185310724022,0.011987882839829952,0.006060017156829019
2020-06-30,0.03378107363485211,0.07861380221458215,0.04225363922560229,0.010908950404305581,0.0395864958673768,-0.0058054222325246915,0.041028792269343785
2020-07-31,0.11733582931882243,0.1705247382300006,0.18158639372765187,0.14604006467662897,0.13257232048123593,-0.015236491162413504,0.14961186928686795
2020-08-31,0.011119042878538746,0.04305960235968198,0.02102507468598223,0.02568038499818161,0.022147980096801467,-0.011028937218262721,0.024606417003837207
2020-09-30,-0.07989747369148927,-0.0586218404201155,-0.058284778387937164,-0.06436673412458625,-0.0529936061999244,-0.026903867491564863,-0.06283288656481051
2020-10-31,0.007111698999706299,-0.008669222623841899,0.004938689442458529,0.004707202361149798,0.01481894945402773,-0.007707250454321431,0.0045814635267000916
2020-11-30,0.09925635746337132,0.1325445474814919,0.09367933469387714,0.13035781926824744,0.09933833770797511,-8.198024460379094e-05,0.11103527932299256
2020-12-31,0.006819210962661045,0.01789166099953826,-0.03532393000223503,-0.002221129429001878,0.03144926200169305,-0.024630051039032003,0.0037230149065310895
2021-01-31,0.018243936861451832,0.02844625875228442,-0.015325023430754555,0.0016433773349653347,0.006323680048280396,0.011920256813171437,0.007866445913245486
2021-02-28,0.0945877325877832,0.030539268994227004,0.07872660215417641,0.08337476073937017,0.01039551099696756,0.08419222159081564,0.05952477509450487
2021-03-31,0.09931154833928897,-0.001479915972971646,0.03256714872099411,-0.052858979168962095,-0.07835103169230141,0.17766258003159038,-0.000162245954790415
2021-04-30,0.0678625183882295,0.06014901416986126,0.03406100801470352,-0.012612480501804968,-0.015570579368388774,0.08343309775661828,0.02677789614052011
2021-05-31,0.05554204742204114,0.051601762191388754,0.0732854860692016,0.03983593950394271,0.03172522315384028,0.023816824268200865,0.050398091668082894
2021-06-30,0.011259047965243388,0.03278700070821979,0.026194111473428632,-0.03353837786754834,0.05141768262609292,-0.04015863466084953,0.01762389298108728
2021-07-31,0.09865056721517301,0.14500879734162356,0.06786347548522613,0.004925266005804507,0.015389286348294654,0.08326128086687835,0.06636747847922438
2021-08-31,0.07948652341250828,0.18370231390749456,0.12456711387647186,0.1649553147108073,0.22399811492663624,-0.14451159151412796,0.15534187616678363
2021-09-30,0.043788825177604816,0.04486672212934617,-0.030706129044851576,-0.028252896875638756,-0.0962876478581316,0.14007647303573642,-0.013318225294334188
2021-10-31,-0.018415696111820812,-0.013908624729125685,-0.06449281166878819,-0.06746460272334043,-0.09598651739965987,0.07757082128783906,-0.052053650526547
2021-11-30,0.0264154178609803,0.0446557254710608,0.03165478180269162,0.00499788009580282,-0.07582601941828215,0.10224143727926245,0.006379557162450677
2021-12-31,0.04501715750390121,0.0875695078837496,0.04496905300939508,-0.007559904489465789,0.018035689900761803,0.026981467603139405,0.037606300761668376
2022-01-31,-0.11928788361678792,-0.05887377421901946,-0.04149752416488587,-0.08763571639606656,-0.11371626587145058,-0.005571617745337348,-0.08420223285364209
2022-02-28,0.10785956837893536,0.08916904213062815,0.11379444478331231,0.08418399432682755,0.10005172768173627,0.007807840697199087,0.09901175546028797
2022-03-31,-0.09075205070666198,-0.08575435379168306,-0.08150058229595675,-0.11722883436812953,0.022511191959410815,-0.1132632426660728,-0.0705449258406041
2022-04-30,-0.08434721820207207,-0.12993347948483647,-0.0776704247994417,-0.07734104059240195,-0.05751503562591407,-0.026832182576158,-0.08536143974093326
2022-05-31,0.124561928337516,0.10484736948831382,0.08281520478000041,0.0639677652554451,0.052568493494837665,0.07199343484267834,0.0857521522712226
2022-06-30,0.029143051704505114,0.0757475569364638,0.05766811909317349,0.012530286694041382,0.050269459633273374,-0.02112640792876826,0.04507169481229143
2022-07-31,-0.02179374661911576,-0.0056075124585841145,0.010437197246949007,-0.0011249861014839824,-0.03191580916436506,0.010122062545249298,-0.010000971419319982
