datetime,sentiment,upper,lower,signal,position,state_ls
2006-01-06 15:00:00,2.490919074776309,,,0,0.0,0.0
2006-01-09 15:00:00,2.808062571184793,,,0,0.0,0.0
2006-01-10 15:00:00,3.13422361076852,,,0,0.0,0.0
2006-01-11 15:00:00,3.41863898892086,,,0,0.0,0.0
2006-01-12 15:00:00,3.6955918018464375,,,0,0.0,0.0
2006-01-13 15:00:00,3.8747934455321213,,,0,0.0,0.0
2006-01-16 15:00:00,4.020859104685341,,,0,0.0,0.0
2006-01-17 15:00:00,4.166119826484935,,,0,0.0,0.0
2006-01-18 15:00:00,4.280594703216556,,,0,0.0,0.0
2006-01-19 15:00:00,4.383441154924212,,,0,0.0,0.0
2006-01-20 15:00:00,4.511215317614474,,,0,0.0,0.0
2006-01-23 15:00:00,4.6498940497006185,,,0,0.0,0.0
2006-01-24 15:00:00,4.756820837214455,,,0,0.0,0.0
2006-01-25 15:00:00,4.803835601078866,,,0,0.0,0.0
2006-02-06 15:00:00,4.880409561700086,,,0,0.0,0.0
2006-02-07 15:00:00,4.952107154222809,,,0,0.0,0.0
2006-02-08 15:00:00,4.991825979069447,,,0,0.0,0.0
2006-02-09 15:00:00,5.035119134364033,,,0,0.0,0.0
2006-02-10 15:00:00,5.02764830441241,,,0,0.0,0.0
2006-02-13 15:00:00,4.938460824788616,,,0,0.0,0.0
2006-02-14 15:00:00,4.786861895221362,,,0,0.0,0.0
2006-02-15 15:00:00,4.617549004942613,,,0,0.0,0.0
2006-02-16 15:00:00,4.374808499078917,,,0,0.0,0.0
2006-02-17 15:00:00,4.1403435340482115,,,0,0.0,0.0
2006-02-20 15:00:00,3.9201055894678953,,,0,0.0,0.0
2006-02-21 15:00:00,3.7755335367035827,,,0,0.0,0.0
2006-02-22 15:00:00,3.6313012722223084,,,0,0.0,0.0
2006-02-23 15:00:00,3.5180001344640024,,,0,0.0,0.0
2006-02-24 15:00:00,3.387990057126342,,,0,0.0,0.0
2006-02-27 15:00:00,3.241069617254888,,,0,0.0,0.0
2006-02-28 15:00:00,3.0791732673016377,,,0,0.0,0.0
2006-03-01 15:00:00,2.944252629368825,,,0,0.0,0.0
2006-03-02 15:00:00,2.8017037356609586,,,0,0.0,0.0
2006-03-03 15:00:00,2.6677880796215563,,,0,0.0,0.0
2006-03-06 15:00:00,2.4887016266851445,,,0,0.0,0.0
2006-03-07 15:00:00,2.294329660158602,,,0,0.0,0.0
2006-03-08 15:00:00,2.056942909118489,,,0,0.0,0.0
2006-03-09 15:00:00,1.801126714766648,,,0,0.0,0.0
2006-03-10 15:00:00,1.5375322457885177,,,0,0.0,0.0
2006-03-13 15:00:00,1.3284434071395932,,,0,0.0,0.0
2006-03-14 15:00:00,1.1081786415998498,,,0,0.0,0.0
2006-03-15 15:00:00,0.8962764839548629,,,0,0.0,0.0
2006-03-16 15:00:00,0.7251099795727083,,,0,0.0,0.0
2006-03-17 15:00:00,0.5580675506501522,,,0,0.0,0.0
2006-03-20 15:00:00,0.4271459838752813,,,0,0.0,0.0
2006-03-21 15:00:00,0.2765020171018892,,,0,0.0,0.0
2006-03-22 15:00:00,0.18578285131193853,,,0,0.0,0.0
2006-03-23 15:00:00,0.11447064297601513,,,0,0.0,0.0
2006-03-24 15:00:00,0.0541022946945071,,,0,0.0,0.0
2006-03-27 15:00:00,-0.0014989565152565333,,,0,0.0,0.0
2006-03-28 15:00:00,-0.05375442569187764,,,0,0.0,0.0
2006-03-29 15:00:00,-0.1205871850549399,,,0,0.0,0.0
2006-03-30 15:00:00,-0.14994312967448215,,,0,0.0,0.0
2006-03-31 15:00:00,-0.18228723683659304,,,0,0.0,0.0
2006-04-03 15:00:00,-0.1271328032996893,,,0,0.0,0.0
2006-04-04 15:00:00,0.011789800804468186,,,0,0.0,0.0
2006-04-05 15:00:00,0.20905349208609877,,,0,0.0,0.0
2006-04-06 15:00:00,0.4290738346901735,,,0,0.0,0.0
2006-04-07 15:00:00,0.6521121076891966,,,0,0.0,0.0
2006-04-10 15:00:00,0.8755783397729665,,,0,0.0,0.0
2006-04-11 15:00:00,1.1724114577095357,,,0,0.0,0.0
2006-04-12 15:00:00,1.4226827600774234,,,0,0.0,0.0
2006-04-13 15:00:00,1.6306192544147042,,,0,0.0,0.0
2006-04-14 15:00:00,1.87629761952115,,,0,0.0,0.0
2006-04-17 15:00:00,2.099288607677935,,,0,0.0,0.0
2006-04-18 15:00:00,2.3152038353798607,,,0,0.0,0.0
2006-04-19 15:00:00,2.4981544417193535,,,0,0.0,0.0
